day,eggsal,loc,target_sal,survive,dead_perday,ref_surv,alive
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
6,4,coastal,4,45,0,45,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
1,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
2,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
3,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
4,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
5,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
6,0,coastal,4,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
1,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
2,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
3,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
4,4,coastal,6,50,0,50,1
5,4,coastal,6,48,2,50,0
5,4,coastal,6,48,2,50,0
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
5,4,coastal,6,48,2,50,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,0
6,4,coastal,6,46,2,48,0
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
6,4,coastal,6,46,2,48,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
1,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
2,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
3,0,coastal,6,50,0,50,1
